Date,SMALL LoBM,ME1 BM2,ME1 BM3,ME1 BM4,SMALL HiBM,ME2 BM1,ME2 BM2,ME2 BM3,ME2 BM4,ME2 BM5,ME3 BM1,ME3 BM2,ME3 BM3,ME3 BM4,ME3 BM5,ME4 BM1,ME4 BM2,ME4 BM3,ME4 BM4,ME4 BM5,BIG LoBM,ME5 BM2,ME5 BM3,ME5 BM4,BIG HiBM,Mkt-RF,SMB,HML,RF,Lo 30,Hi 30,Low30_INV,High30_INV,INV_auto,SMALL LoBM_excess,ME1 BM2_excess,ME1 BM3_excess,ME1 BM4_excess,SMALL HiBM_excess,ME2 BM1_excess,ME2 BM2_excess,ME2 BM3_excess,ME2 BM4_excess,ME2 BM5_excess,ME3 BM1_excess,ME3 BM2_excess,ME3 BM3_excess,ME3 BM4_excess,ME3 BM5_excess,ME4 BM1_excess,ME4 BM2_excess,ME4 BM3_excess,ME4 BM4_excess,ME4 BM5_excess,BIG LoBM_excess,ME5 BM2_excess,ME5 BM3_excess,ME5 BM4_excess,BIG HiBM_excess
1979-02-01,-2.9749,-3.7188,-2.2886,-2.8246,-1.4243,-3.0003,-3.1573,-2.7416,-3.2709,-2.3298,-4.782,-2.5584,-1.8335,-1.6336,-1.1709,-4.049,-3.9832,-3.1326,-3.1848,-4.2921,-4.0001,-2.4826,-2.7749,-1.2474,-2.8166,-3.56,0.45,1.17,0.73,-2.63,-3.75,-2.8466666666666662,-3.8033333333333332,1.12,-3.7049,-4.4488,-3.0186,-3.5546,-2.1543,-3.7303,-3.8873,-3.4716,-4.0009,-3.0598,-5.5120000000000005,-3.2883999999999998,-2.5635,-2.3636,-1.9009,-4.779,-4.7132000000000005,-3.8626,-3.9148,-5.0221,-4.7301,-3.2126,-3.5049,-1.9774,-3.5466
1979-03-01,12.1754,9.4782,8.08,7.1946,8.5009,12.3131,9.142,8.5092,7.2273,8.5064,10.4622,8.8548,7.8376,8.8392,12.9276,7.518,8.1828,6.876,8.0606,9.6411,5.015,6.0792,6.7859,3.6772,6.5187,5.68,3.26,-0.71,0.81,8.41,7.55,9.343333333333334,7.79,0.8600000000000003,11.3654,8.668199999999999,7.27,6.384600000000001,7.690899999999999,11.5031,8.331999999999999,7.699199999999999,6.417299999999999,7.696399999999999,9.652199999999999,8.044799999999999,7.0276,8.0292,12.1176,6.708,7.3728,6.066000000000001,7.2506,8.8311,4.205,5.2692,5.975899999999999,2.8672,5.7087
1979-04-01,3.1302,2.6774,2.2018,2.9597,3.5207,1.6278,3.0621,2.0711,2.9901,2.2492,1.621,0.4006,2.897,1.9502,4.1477,2.036,1.0338,1.4047,0.4557,1.6928,-0.1605,0.6766,0.9988,-0.533,-0.987,-0.06,2.15,1.12,0.8,0.77,0.98,1.2466666666666666,0.9899999999999999,-0.20999999999999996,2.3301999999999996,1.8774,1.4018,2.1597,2.7207,0.8277999999999999,2.2621,1.2711,2.1901,1.4492,0.821,-0.39940000000000003,2.0969999999999995,1.1502,3.3477000000000006,1.236,0.2338,0.6047,-0.34430000000000005,0.8928,-0.9605,-0.12340000000000007,0.19879999999999998,-1.3330000000000002,-1.787
1979-05-01,-2.6385,-1.1382,-1.3217,-0.8104,-1.1055,-2.3027,-1.744,-0.1765,-0.4064,-0.6175,-3.4398,-3.1208,-0.373,0.4871,-2.0958,-0.2247,-1.5729,-1.6698,-0.5279,-1.0225,-2.1208,-0.8551,-1.7487,-1.1928,-1.3257,-2.21,0.21,1.31,0.82,-2.12,-1.13,-1.9333333333333333,-1.1733333333333333,-0.9900000000000002,-3.4585,-1.9582000000000002,-2.1417,-1.6303999999999998,-1.9255,-3.1227,-2.564,-0.9964999999999999,-1.2264,-1.4375,-4.2598,-3.9408,-1.193,-0.3329,-2.9158,-1.0447,-2.3929,-2.4898,-1.3479,-1.8424999999999998,-2.9408,-1.6751,-2.5686999999999998,-2.0128,-2.1457
1979-06-01,5.8434,5.5179,5.3058,4.5246,5.4099,7.4402,5.6194,3.8977,5.8874,8.3869,3.4984,4.6354,6.5022,6.3217,6.6207,5.1343,7.2715,6.3783,7.8912,6.0964,2.2927,4.674,6.3231,4.5418,2.7229,3.85,1.17,1.44,0.81,5.43,5.64,5.36,5.716666666666666,-0.20999999999999996,5.0334,4.7079,4.495799999999999,3.7146000000000003,4.5999,6.6302,4.8094,3.0877,5.077400000000001,7.5769,2.6884,3.8253999999999997,5.6922,5.511699999999999,5.810700000000001,4.324299999999999,6.461499999999999,5.568300000000001,7.081200000000001,5.2864,1.4827,3.8640000000000003,5.5131,3.7318000000000002,1.9129
1979-07-01,2.2311,2.6325,3.2912,3.222,2.2554,1.9426,2.4931,3.0049,4.8569,4.0067,3.0549,3.9166,4.216,2.8641,5.3511,1.5089,2.9857,3.0146,2.3049,3.1366,-0.4229,1.7055,1.5091,1.2504,3.6669,0.82,1.28,1.86,0.77,2.85,2.13,3.1166666666666667,2.0533333333333332,0.7200000000000002,1.4611,1.8624999999999998,2.5212,2.452,1.4853999999999998,1.1726,1.7231,2.2349,4.0869,3.2367000000000004,2.2849,3.1466,3.446,2.0941,4.581099999999999,0.7388999999999999,2.2157,2.2446,1.5349,2.3666,-1.1929,0.9355,0.7391000000000001,0.48039999999999994,2.8969
1979-08-01,8.9176,9.1825,6.1515,7.0837,8.1265,8.7624,8.3964,7.5324,6.4354,7.2544,9.3615,7.9008,5.6844,5.7045,6.8351,8.5062,6.3121,6.8628,5.0552,7.8721,6.3725,7.1229,4.4012,5.373,5.3039,5.53,2.05,-1.58,0.77,6.27,8.11,6.573333333333333,8.323333333333332,-1.8399999999999999,8.1476,8.4125,5.381500000000001,6.313700000000001,7.3565000000000005,7.9924,7.6264,6.7623999999999995,5.6654,6.484400000000001,8.5915,7.130800000000001,4.9144000000000005,4.9345,6.065099999999999,7.7362,5.5421,6.0928,4.2852,7.1021,5.602499999999999,6.3529,3.6312,4.603,4.533899999999999
1979-09-01,-0.1952,-0.5471,-1.492,-0.5304,-1.0286,0.8185,0.6544,-2.313,-1.6131,-1.9282,1.3401,0.0515,-1.4262,-3.0337,-1.4934,-0.4209,0.3457,-0.1191,-2.0752,-1.7109,-1.7483,0.8617,1.634,0.7716,0.4915,-0.82,-0.27,-0.9,0.83,0.66,-0.08,0.6533333333333333,-0.06999999999999999,0.74,-1.0252,-1.3771,-2.322,-1.3603999999999998,-1.8586,-0.011499999999999955,-0.17559999999999998,-3.1430000000000002,-2.4431,-2.7582,0.5101000000000001,-0.7785,-2.2561999999999998,-3.8637,-2.3234,-1.2509,-0.48429999999999995,-0.9490999999999999,-2.9052000000000002,-2.5409,-2.5783,0.03170000000000006,0.8039999999999999,-0.05840000000000001,-0.33849999999999997
1979-10-01,-10.8712,-9.8888,-11.5124,-9.583,-11.689,-8.6147,-10.6745,-11.5967,-12.0358,-11.5569,-8.1776,-8.5302,-10.3167,-7.5705,-12.2431,-7.5555,-7.7614,-8.2723,-10.063,-10.6222,-6.2888,-5.4882,-5.7095,-7.0308,-7.1669,-8.1,-3.37,-1.84,0.87,-6.66,-7.96,-7.48,-7.976666666666667,1.2999999999999998,-11.7412,-10.758799999999999,-12.382399999999999,-10.453,-12.559,-9.484699999999998,-11.5445,-12.4667,-12.9058,-12.4269,-9.0476,-9.4002,-11.1867,-8.4405,-13.1131,-8.4255,-8.6314,-9.142299999999999,-10.933,-11.492199999999999,-7.1588,-6.3582,-6.5795,-7.9008,-8.0369
1979-11-01,10.9194,8.5312,6.6237,5.191,6.5781,11.1982,7.8047,6.4114,7.7115,7.4622,11.556,7.0413,6.5449,6.8502,5.3843,9.9145,7.1191,7.5361,6.0721,5.9336,4.9948,7.3537,4.1488,7.2501,1.0008,5.21,2.87,-3.29,0.99,6.4,8.43,7.103333333333334,8.703333333333333,-2.0299999999999994,9.9294,7.5412,5.6337,4.201,5.5881,10.2082,6.8147,5.4214,6.7215,6.4722,10.565999999999999,6.0512999999999995,5.5549,5.8602,4.394299999999999,8.9245,6.1291,6.5461,5.0821,4.9436,4.0047999999999995,6.3637,3.1587999999999994,6.2600999999999996,0.01079999999999992
1979-12-01,11.5345,8.2671,5.866,6.7262,5.2872,8.511,6.4319,5.5758,3.6999,5.0361,5.689,3.2452,2.7737,2.3817,7.7973,4.5287,3.998,2.1615,1.9236,4.2755,1.9075,3.7193,-0.1054,0.9011,2.2698,1.79,4.17,-2.1,0.95,2.75,4.2,4.6033333333333335,4.5,-1.4500000000000002,10.5845,7.317099999999999,4.9159999999999995,5.7762,4.3372,7.560999999999999,5.4818999999999996,4.6258,2.7499000000000002,4.0861,4.739,2.2952000000000004,1.8236999999999999,1.4317,6.8473,3.5786999999999995,3.048,1.2115000000000002,0.9736,3.3255,0.9575,2.7693000000000003,-1.0554,-0.048899999999999944,1.3198
1980-01-01,12.8968,10.5081,8.5084,8.9934,11.0112,6.8874,7.4551,6.2849,4.6929,9.1738,5.2818,6.7236,6.8011,6.4659,9.1066,7.5688,7.6742,6.4642,0.7347,7.9922,3.3805,7.5176,5.6858,7.7689,10.2286,5.51,1.62,1.75,0.8,8.84,6.29,8.513333333333334,6.6000000000000005,2.55,12.0968,9.7081,7.7084,8.193399999999999,10.2112,6.087400000000001,6.6551,5.4849000000000006,3.8929,8.3738,4.4818,5.9236,6.0011,5.665900000000001,8.3066,6.768800000000001,6.8742,5.6642,-0.06530000000000002,7.192200000000001,2.5805,6.7176,4.885800000000001,6.9689000000000005,9.4286
1980-02-01,0.5566,-0.1088,-2.105,-2.0122,-2.1409,-1.3465,-0.3537,-2.9356,-4.4425,-1.1258,-1.4447,-3.5393,-4.3758,-4.071,-2.6671,-2.4745,-1.2175,-2.9952,-5.0194,-1.5241,-4.339,1.0699,3.9772,1.7563,2.4902,-1.22,-1.85,0.61,0.89,2.18,-2.56,1.4066666666666665,-2.4433333333333334,4.74,-0.33340000000000003,-0.9988,-2.995,-2.9022,-3.0309,-2.2365,-1.2437,-3.8256,-5.3325,-2.0158,-2.3347,-4.4293,-5.2658,-4.960999999999999,-3.5571,-3.3645,-2.1075,-3.8852,-5.9094,-2.4141,-5.229,0.17990000000000006,3.0871999999999997,0.8663,1.6002
1980-03-01,-22.0383,-19.4089,-17.5628,-15.6154,-17.6191,-19.1596,-16.5262,-16.7604,-14.6882,-17.677,-15.7071,-14.9858,-16.4931,-13.028,-18.8839,-12.1957,-14.1445,-13.0439,-10.9861,-16.7754,-6.308,-11.4294,-9.555,-11.358,-12.8861,-12.9,-6.64,-1.01,1.21,-14.15,-12.27,-15.07,-12.626666666666667,-1.8800000000000008,-23.2483,-20.6189,-18.7728,-16.8254,-18.8291,-20.369600000000002,-17.7362,-17.9704,-15.8982,-18.887,-16.9171,-16.1958,-17.7031,-14.238,-20.0939,-13.4057,-15.354500000000002,-14.253900000000002,-12.196100000000001,-17.985400000000002,-7.518,-12.639399999999998,-10.765,-12.568000000000001,-14.0961
1980-04-01,6.2197,6.5049,6.8148,5.3024,6.1109,6.2515,4.8289,6.4213,7.852,3.9293,6.7987,7.0929,7.3085,8.6942,6.2264,4.7201,6.0112,7.3992,9.0548,6.6971,2.9977,3.4072,5.4608,7.8576,2.8631,3.97,1.05,1.06,1.26,5.67,5.56,5.676666666666667,5.373333333333334,0.11000000000000032,4.9597,5.2449,5.5548,4.0424,4.8509,4.9915,3.5689,5.1613,6.5920000000000005,2.6693,5.5387,5.8329,6.048500000000001,7.434200000000001,4.9664,3.4601000000000006,4.7512,6.139200000000001,7.7948,5.4371,1.7377,2.1471999999999998,4.2008,6.5976,1.6031000000000002
1980-05-01,7.2297,6.5849,7.0303,6.6828,7.6899,9.078,10.0147,6.8405,8.0758,9.8395,7.2749,6.9459,8.7296,7.9811,9.1631,7.6577,8.0592,9.4646,7.1218,9.0255,4.9816,5.2052,5.2626,4.0197,6.1383,5.26,2.13,0.38,0.81,6.61,6.69,6.586666666666666,6.833333333333333,-0.08000000000000007,6.419700000000001,5.774900000000001,6.2203,5.8728,6.879899999999999,8.267999999999999,9.204699999999999,6.0305,7.265799999999999,9.029499999999999,6.4649,6.1358999999999995,7.919599999999999,7.171099999999999,8.3531,6.8477,7.2492,8.6546,6.3118,8.215499999999999,4.1716,4.395199999999999,4.4526,3.2097,5.3283000000000005
1980-06-01,4.9372,3.7142,3.5079,4.1453,5.3874,4.4658,6.69,4.2553,5.5765,2.1309,4.994,5.4712,4.0792,4.5173,2.537,5.7966,3.962,4.6123,3.3266,4.7948,2.1572,4.1988,1.9455,4.823,0.249,3.06,1.66,-0.76,0.61,2.96,4.3,2.983333333333334,4.42,-1.3399999999999999,4.3271999999999995,3.1042,2.8979,3.5353,4.7774,3.8558,6.08,3.6453,4.9665,1.5209000000000001,4.3839999999999995,4.861199999999999,3.4692000000000003,3.9072999999999998,1.927,5.186599999999999,3.3520000000000003,4.0023,2.7166,4.1848,1.5472000000000001,3.5888000000000004,1.3355000000000001,4.213,-0.361
1980-07-01,12.1151,12.5796,10.2216,8.1176,8.8152,14.4062,11.3284,9.8961,7.6059,8.3508,13.1976,8.263,9.3619,5.4343,6.0631,11.08,10.3706,7.574,3.2687,4.8287,11.1533,6.0846,3.341,3.1907,5.2541,6.49,4.14,-6.41,0.53,7.5,8.36,7.71,8.963333333333333,-0.8599999999999994,11.5851,12.0496,9.691600000000001,7.587599999999999,8.285200000000001,13.8762,10.7984,9.366100000000001,7.0759,7.820799999999999,12.6676,7.733,8.831900000000001,4.9043,5.5331,10.55,9.8406,7.044,2.7386999999999997,4.2987,10.6233,5.5546,2.811,2.6607000000000003,4.7241
1980-08-01,11.4808,8.8857,6.5863,7.2711,5.0758,8.2852,7.1937,4.1166,3.0189,3.6696,6.6777,6.4162,2.3151,1.9042,0.7541,4.468,2.0818,2.6032,0.06,0.6527,2.0005,0.9612,1.1268,2.2081,0.0837,1.8,3.92,-2.6,0.64,2.35,2.79,3.2566666666666673,2.8800000000000003,-0.43999999999999995,10.8408,8.2457,5.9463,6.6311,4.4358,7.6452,6.5537,3.4766,2.3789,3.0296,6.0377,5.7762,1.6751,1.2641999999999998,0.11409999999999998,3.828,1.4417999999999997,1.9632,-0.5800000000000001,0.012699999999999934,1.3605,0.32120000000000004,0.4868,1.5680999999999998,-0.5563
1980-09-01,6.4748,2.9475,2.8097,1.3028,3.179,4.5814,3.6846,3.7859,0.9129,1.1767,5.3696,2.2594,2.7456,1.5141,-1.3126,5.8781,4.3619,1.9979,0.176,0.2529,3.0991,5.6656,3.2092,-1.1106,0.0314,2.19,0.98,-4.59,0.75,2.35,5.57,2.57,5.736666666666667,-3.22,5.7248,2.1975,2.0597,0.5528,2.429,3.8314000000000004,2.9346,3.0359,0.16290000000000004,0.4267000000000001,4.6196,1.5093999999999999,1.9956,0.7641,-2.0625999999999998,5.1281,3.6119000000000003,1.2479,-0.5740000000000001,-0.4971,2.3491,4.9156,2.4592,-1.8606,-0.7186
1980-10-01,7.762,5.5854,4.4163,3.6015,2.1991,6.7003,2.2713,0.6514,3.3861,1.6885,2.1917,2.3769,2.8275,1.4055,2.1216,2.3659,3.5685,-0.7411,-1.2633,-0.1654,0.6068,4.0471,4.643,-1.7668,0.817,1.06,2.47,-2.76,0.95,2.16,3.24,2.2066666666666666,3.0433333333333334,-1.08,6.811999999999999,4.6354,3.4662999999999995,2.6515000000000004,1.2491,5.7503,1.3213000000000001,-0.2986,2.4360999999999997,0.7384999999999999,1.2417,1.4269,1.8775000000000002,0.4555,1.1716,1.4159,2.6185,-1.6911,-2.2133000000000003,-1.1154,-0.34319999999999995,3.0971,3.6929999999999996,-2.7168,-0.133
1980-11-01,16.4103,6.4005,5.5827,0.9849,1.8304,13.4523,7.4653,4.4356,6.4091,3.676,11.7486,7.0855,3.505,2.3275,1.6411,13.1404,13.8997,4.6168,2.8904,0.9367,10.651,14.2736,18.4571,5.2796,3.9964,9.59,-3.36,-8.33,0.96,7.99,14.25,7.56,14.316666666666668,-6.26,15.450299999999999,5.4405,4.6227,0.024900000000000033,0.8704000000000001,12.4923,6.5053,3.4756,5.4491,2.716,10.788599999999999,6.1255,2.545,1.3675000000000002,0.6811,12.180399999999999,12.939699999999998,3.6567999999999996,1.9304000000000001,-0.023299999999999987,9.690999999999999,13.313600000000001,17.4971,4.3196,3.0364
1980-12-01,-6.4093,-5.6682,-3.6697,-2.6904,-3.4275,-5.1554,-2.3956,-1.9108,-1.4557,-0.3376,-3.8261,-3.2388,-0.4676,-0.9983,-0.1335,-3.6459,-4.4759,-0.9739,0.6393,-0.4546,0.0924,-5.5296,-5.7702,-1.327,-0.4463,-4.52,-0.26,2.79,1.31,-3.23,-3.99,-2.9,-4.043333333333333,0.7600000000000002,-7.7193000000000005,-6.978199999999999,-4.9797,-4.0004,-4.737500000000001,-6.465400000000001,-3.7056,-3.2208,-2.7657,-1.6476000000000002,-5.1361,-4.5488,-1.7776,-2.3083,-1.4435,-4.9559,-5.7859,-2.2839,-0.6707000000000001,-1.7646000000000002,-1.2176,-6.839600000000001,-7.0802,-2.637,-1.7563
1981-01-01,-4.4541,-0.4488,2.0309,1.6311,3.1485,-4.9333,-0.0338,-0.2284,1.8026,3.1023,-4.151,-1.7204,-0.9898,2.0129,2.7102,-6.6622,-3.4526,-0.2542,0.4866,1.4324,-6.1346,-7.3192,-6.3865,0.0363,1.9864,-5.04,2.92,6.72,1.04,-2.33,-7.43,-2.14,-7.416666666666667,5.1,-5.4941,-1.4888,0.9908999999999999,0.5911,2.1085,-5.9733,-1.0738,-1.2684,0.7626,2.0623,-5.191,-2.7603999999999997,-2.0298,0.9729000000000001,1.6702,-7.7022,-4.4925999999999995,-1.2942,-0.5534000000000001,0.39239999999999986,-7.1746,-8.359200000000001,-7.4265,-1.0037,0.9463999999999999
1981-02-01,-3.4045,0.0165,1.2144,1.994,2.5098,-0.3773,1.5802,2.812,3.5061,3.8639,2.347,2.433,3.7864,-0.0499,1.3553,1.33,2.5407,4.5395,1.3373,3.794,3.265,2.0115,-0.575,3.1146,-0.6153,0.57,-0.34,1.02,1.07,2.8,0.25,2.6199999999999997,0.24333333333333332,2.55,-4.4745,-1.0535,0.14439999999999986,0.9239999999999999,1.4397999999999997,-1.4473,0.5102,1.7419999999999998,2.4360999999999997,2.7939,1.277,1.3629999999999998,2.7164,-1.1199000000000001,0.2852999999999999,0.26,1.4707000000000001,3.4695,0.26729999999999987,2.724,2.1950000000000003,0.9414999999999998,-1.645,2.0446,-1.6853
1981-03-01,7.2818,9.4495,8.5668,8.9755,7.314,8.0182,8.36,7.8419,7.8425,7.5275,7.691,7.7999,7.9864,9.067,6.9676,9.2543,6.7772,8.5322,7.4034,7.6968,2.9453,3.204,0.3225,3.433,8.1673,3.56,3.54,0.64,1.21,6.55,5.55,6.616666666666667,5.7,1.0,6.0718,8.2395,7.356800000000001,7.7655,6.104,6.8082,7.1499999999999995,6.6319,6.6325,6.3175,6.481,6.5899,6.7764,7.857,5.7576,8.0443,5.5672,7.3222,6.1934000000000005,6.4868,1.7353,1.9940000000000002,-0.8875,2.223,6.957299999999999
1981-04-01,2.8941,4.6714,3.54,4.7323,5.489,1.6812,3.5544,3.7386,3.7581,4.0242,2.2607,3.4207,1.187,0.9754,3.7114,-0.0049,-0.8281,0.4784,0.2999,1.7053,-2.7511,-4.2708,-2.7206,2.1239,-2.9574,-2.11,4.4,2.28,1.08,0.39,-1.74,0.020000000000000018,-1.4366666666666665,2.13,1.8140999999999998,3.5914,2.46,3.6523000000000003,4.409,0.6012,2.4743999999999997,2.6586,2.6781,2.9442000000000004,1.1806999999999999,2.3407,0.10699999999999998,-0.10460000000000003,2.6313999999999997,-1.0849,-1.9081000000000001,-0.6016000000000001,-0.7801,0.6253,-3.8311,-5.3508000000000004,-3.8006,1.0438999999999998,-4.0374
1981-05-01,4.9653,4.9324,4.3899,2.4889,2.8337,6.1952,2.1804,2.8389,0.2891,2.5058,2.2346,3.8547,2.9395,1.4441,5.1206,3.547,2.1745,1.914,1.0741,3.3478,1.5788,-2.1291,-1.9855,3.8169,0.5521,0.11,2.0,-0.42,1.15,0.27,1.69,0.5233333333333333,2.0033333333333334,-1.42,3.8153,3.7824000000000004,3.2399,1.3389000000000002,1.6837,5.0451999999999995,1.0304000000000002,1.6889000000000003,-0.8608999999999999,1.3558,1.0846,2.7047,1.7894999999999999,0.29410000000000003,3.9705999999999997,2.3970000000000002,1.0245000000000002,0.764,-0.07589999999999986,2.1978,0.42880000000000007,-3.2791,-3.1355,2.6669,-0.5978999999999999
1981-06-01,-7.0155,-0.5011,1.2843,2.7162,1.4854,-7.0575,-0.5018,-0.8373,-0.1153,1.4791,-4.8539,-0.2099,-0.3997,2.3291,-1.7095,-5.1757,-1.5531,0.7192,2.5865,-0.5766,-4.4628,1.1583,3.4063,-0.8594,1.0217,-2.36,-0.83,5.13,1.35,-0.43,-2.43,-0.6933333333333334,-2.7600000000000002,2.0,-8.3655,-1.8511000000000002,-0.06570000000000009,1.3662,0.13539999999999996,-8.4075,-1.8518000000000001,-2.1873,-1.4653,0.1291,-6.203900000000001,-1.5599,-1.7497,0.9790999999999999,-3.0595,-6.5257000000000005,-2.9031000000000002,-0.6308000000000001,1.2365,-1.9266,-5.812799999999999,-0.19169999999999998,2.0563,-2.2094,-0.32830000000000004
1981-07-01,-4.6537,-3.2229,-2.7841,-1.9498,-2.3041,-2.5249,-3.3294,-0.7877,-1.371,-1.9758,-1.6873,-2.0704,-2.9898,-2.9233,-0.4774,2.0524,-0.9423,-2.4478,-2.5409,-3.1747,1.6134,2.6651,-2.0591,-2.171,0.5965,-1.54,-2.19,-0.5,1.24,-2.71,1.83,-2.3000000000000003,1.7066666666666668,-4.54,-5.8937,-4.4629,-4.0241,-3.1898,-3.5441000000000003,-3.7649,-4.5694,-2.0277,-2.6109999999999998,-3.2157999999999998,-2.9273,-3.3103999999999996,-4.2298,-4.1633,-1.7174,0.8124,-2.1823,-3.6878,-3.7809,-4.4147,0.37339999999999995,1.4250999999999998,-3.2991,-3.4109999999999996,-0.6435
1981-08-01,-12.7417,-8.5843,-7.4367,-5.3424,-5.0792,-10.3257,-8.1623,-5.2415,-5.1337,-5.6382,-8.2261,-6.0033,-5.5155,-5.7347,-3.4169,-6.9369,-6.2454,-3.9195,-5.265,-3.0611,-6.1701,-6.664,-5.7615,-5.1307,-0.4253,-7.04,-1.95,4.76,1.28,-6.05,-7.17,-6.376666666666666,-7.41,1.12,-14.0217,-9.8643,-8.7167,-6.6224,-6.3592,-11.605699999999999,-9.4423,-6.5215000000000005,-6.4137,-6.918200000000001,-9.5061,-7.2833000000000006,-6.7955000000000005,-7.0147,-4.6969,-8.216899999999999,-7.5254,-5.1995000000000005,-6.545,-4.3411,-7.4501,-7.944,-7.0415,-6.4107,-1.7053
1981-09-01,-13.5206,-8.149,-7.4425,-6.6417,-6.2905,-10.2372,-6.8671,-6.6219,-3.3899,-5.4667,-9.2439,-5.8642,-6.127,-1.6434,-3.8772,-9.3993,-8.1003,-6.5454,-3.8612,-4.3109,-6.2933,-6.1407,-6.2725,-2.1958,0.5234,-7.17,-2.65,5.17,1.24,-5.98,-8.42,-6.390000000000001,-8.58,2.4399999999999995,-14.7606,-9.389,-8.6825,-7.8817,-7.5305,-11.4772,-8.107099999999999,-7.8619,-4.6299,-6.7067000000000005,-10.4839,-7.1042000000000005,-7.367,-2.8834,-5.1172,-10.6393,-9.340300000000001,-7.7854,-5.1012,-5.5509,-7.5333000000000006,-7.3807,-7.5125,-3.4358000000000004,-0.7166
1981-10-01,10.5516,8.0307,8.4082,6.9762,5.1725,11.4182,5.8585,7.0241,7.6686,5.9252,10.7841,5.2893,7.3646,5.1736,4.1535,10.1058,8.057,4.9061,4.135,3.7155,7.7948,7.5149,2.6615,1.5943,4.8102,4.92,2.23,-4.21,1.21,5.35,9.26,5.823333333333333,9.62,-3.91,9.3416,6.8206999999999995,7.198200000000001,5.7662,3.9625000000000004,10.208200000000001,4.6485,5.8141,6.4586,4.7152,9.574100000000001,4.0793,6.1546,3.9636000000000005,2.9435000000000002,8.895800000000001,6.847,3.6961000000000004,2.925,2.5055,6.5848,6.3049,1.4515000000000002,0.3843000000000001,3.6002
1981-11-01,-1.0829,2.0099,3.9462,2.7533,3.8438,1.5868,5.239,4.7704,6.1391,5.6172,0.8148,2.9828,4.3055,3.1606,5.2413,4.0093,4.1319,2.53,7.4007,4.8362,3.6033,5.9806,5.1832,4.4416,3.7195,3.36,-1.03,1.83,1.07,4.83,4.05,4.263333333333333,3.97,0.7800000000000002,-2.1529,0.9399,2.8762,1.6832999999999998,2.7737999999999996,0.5167999999999999,4.169,3.7004,5.0691,4.5472,-0.2552000000000001,1.9128,3.2355,2.0906000000000002,4.1713,2.9392999999999994,3.0618999999999996,1.4599999999999997,6.330699999999999,3.7661999999999995,2.5332999999999997,4.9106,4.1132,3.3716,2.6494999999999997
1981-12-01,-4.1377,-1.7692,-0.3458,-0.4875,-1.0132,-1.7802,-0.3946,-1.8427,-2.2933,-1.5411,-1.9415,-2.1271,-0.9634,-1.1983,-3.1654,-3.1468,-2.3838,-1.7383,-2.3838,-2.4483,-2.979,-3.4035,-3.7904,-2.0612,-1.7567,-3.65,1.2,0.81,0.87,-1.35,-4.31,-1.2433333333333334,-4.336666666666667,2.9599999999999995,-5.0077,-2.6392,-1.2158,-1.3575,-1.8832,-2.6502,-1.2646,-2.7127,-3.1633,-2.4111,-2.8115,-2.9971,-1.8334000000000001,-2.0683,-4.0354,-4.0168,-3.2538,-2.6083,-3.2538,-3.3183000000000002,-3.849,-4.2735,-4.6604,-2.9312,-2.6267
1982-01-01,-3.1714,-0.5311,-1.7513,-1.636,-0.2205,-5.4882,-3.5887,-3.3999,-3.4399,0.2754,-6.1926,-3.5232,-4.9394,-1.9755,1.259,-6.5411,-4.0643,-3.9297,-1.6405,-1.6513,-0.2472,-3.9096,-2.8175,-1.0953,1.4504,-3.24,-1.28,3.19,0.8,-2.65,-4.49,-2.5500000000000003,-4.696666666666666,1.8400000000000003,-3.9714,-1.3311000000000002,-2.5513000000000003,-2.436,-1.0205,-6.2882,-4.3887,-4.1999,-4.2399000000000004,-0.5246000000000001,-6.9925999999999995,-4.3232,-5.7394,-2.7755,0.45899999999999985,-7.3411,-4.8643,-4.7297,-2.4405,-2.4513,-1.0472000000000001,-4.7096,-3.6174999999999997,-1.8953,0.6503999999999999
1982-02-01,-7.6762,-4.1286,-2.8609,-2.8958,-0.9508,-7.3965,-5.016,-3.7861,-1.1098,-0.5282,-7.6805,-2.9741,-1.497,-3.1415,0.3064,-7.0293,-6.1246,-3.61,-0.1205,0.7829,-7.3547,-7.2452,-2.6849,-1.1907,-4.0071,-5.86,0.44,6.05,0.92,-2.6,-7.9,-2.9766666666666666,-8.136666666666667,5.300000000000001,-8.5962,-5.0485999999999995,-3.7809,-3.8158,-1.8708,-8.3165,-5.936,-4.7061,-2.0298,-1.4482,-8.6005,-3.8941,-2.4170000000000003,-4.0615000000000006,-0.6136,-7.9493,-7.0446,-4.53,-1.0405,-0.1371,-8.274700000000001,-8.1652,-3.6048999999999998,-2.1107,-4.9271
1982-03-01,-2.3389,-0.2308,-1.1483,-0.4774,0.3204,-3.8172,0.2596,-1.3655,2.0709,1.8264,-2.3704,0.0161,1.049,0.0064,2.4899,-3.1381,-1.8191,0.1219,0.1084,1.0649,-3.4941,0.4044,-1.5383,2.5956,2.0438,-1.87,-0.21,3.81,0.98,-0.23,-2.62,-0.48,-2.8466666666666662,2.39,-3.3189,-1.2107999999999999,-2.1283000000000003,-1.4574,-0.6596,-4.7972,-0.7203999999999999,-2.3455,1.0909,0.8464,-3.3504,-0.9639,0.06899999999999995,-0.9736,1.5099,-4.1181,-2.7991,-0.8581,-0.8715999999999999,0.08489999999999998,-4.4741,-0.5756,-2.5183,1.6156000000000001,1.0638
